# Saha solution with Stewart-Pyat α=1 IPD
   n[1/cc]      T[K]         Zbar         x_0[eV]      x_1[eV]      x_2[eV]      χ_0[eV]      χ_1[eV]      χ_2[eV]      
   4.211e+20    1.565e+04    7.612e-04    9.992e-01    7.612e-04    2.958e-09    0.000e+00    2.450e+01    5.424e+01
   4.211e+20    1.596e+04    9.245e-04    9.991e-01    9.245e-04    4.706e-09    0.000e+00    2.449e+01    5.422e+01
   4.211e+20    1.628e+04    1.119e-03    9.989e-01    1.119e-03    7.425e-09    0.000e+00    2.448e+01    5.421e+01
   4.211e+20    1.660e+04    1.350e-03    9.986e-01    1.350e-03    1.162e-08    0.000e+00    2.447e+01    5.419e+01
   4.211e+20    1.693e+04    1.624e-03    9.984e-01    1.624e-03    1.804e-08    0.000e+00    2.446e+01    5.417e+01
   4.211e+20    1.727e+04    1.946e-03    9.981e-01    1.946e-03    2.779e-08    0.000e+00    2.445e+01    5.415e+01
   4.211e+20    1.761e+04    2.326e-03    9.977e-01    2.326e-03    4.249e-08    0.000e+00    2.444e+01    5.413e+01
   4.211e+20    1.796e+04    2.771e-03    9.972e-01    2.771e-03    6.447e-08    0.000e+00    2.443e+01    5.411e+01
   4.211e+20    1.831e+04    3.291e-03    9.967e-01    3.291e-03    9.711e-08    0.000e+00    2.441e+01    5.409e+01
   4.211e+20    1.868e+04    3.897e-03    9.961e-01    3.897e-03    1.452e-07    0.000e+00    2.440e+01    5.406e+01
   4.211e+20    1.905e+04    4.601e-03    9.954e-01    4.601e-03    2.156e-07    0.000e+00    2.439e+01    5.404e+01
   4.211e+20    1.943e+04    5.417e-03    9.946e-01    5.416e-03    3.180e-07    0.000e+00    2.437e+01    5.401e+01
   4.211e+20    1.981e+04    6.359e-03    9.936e-01    6.358e-03    4.657e-07    0.000e+00    2.436e+01    5.398e+01
   4.211e+20    2.021e+04    7.444e-03    9.926e-01    7.443e-03    6.775e-07    0.000e+00    2.434e+01    5.395e+01
   4.211e+20    2.061e+04    8.691e-03    9.913e-01    8.689e-03    9.791e-07    0.000e+00    2.433e+01    5.392e+01
   4.211e+20    2.102e+04    1.012e-02    9.899e-01    1.012e-02    1.406e-06    0.000e+00    2.431e+01    5.389e+01
   4.211e+20    2.143e+04    1.175e-02    9.883e-01    1.175e-02    2.006e-06    0.000e+00    2.429e+01    5.386e+01
   4.211e+20    2.186e+04    1.361e-02    9.864e-01    1.360e-02    2.845e-06    0.000e+00    2.427e+01    5.383e+01
   4.211e+20    2.229e+04    1.572e-02    9.843e-01    1.571e-02    4.009e-06    0.000e+00    2.426e+01    5.379e+01
   4.211e+20    2.274e+04    1.811e-02    9.819e-01    1.809e-02    5.616e-06    0.000e+00    2.424e+01    5.376e+01
   4.211e+20    2.319e+04    2.081e-02    9.792e-01    2.079e-02    7.822e-06    0.000e+00    2.421e+01    5.372e+01
   4.211e+20    2.365e+04    2.385e-02    9.762e-01    2.383e-02    1.083e-05    0.000e+00    2.419e+01    5.368e+01
   4.211e+20    2.412e+04    2.727e-02    9.727e-01    2.724e-02    1.491e-05    0.000e+00    2.417e+01    5.364e+01
   4.211e+20    2.460e+04    3.110e-02    9.689e-01    3.106e-02    2.041e-05    0.000e+00    2.415e+01    5.360e+01
   4.211e+20    2.508e+04    3.538e-02    9.647e-01    3.532e-02    2.779e-05    0.000e+00    2.412e+01    5.355e+01
   4.211e+20    2.558e+04    4.015e-02    9.599e-01    4.007e-02    3.763e-05    0.000e+00    2.410e+01    5.351e+01
   4.211e+20    2.609e+04    4.545e-02    9.546e-01    4.535e-02    5.068e-05    0.000e+00    2.408e+01    5.347e+01
   4.211e+20    2.661e+04    5.133e-02    9.487e-01    5.120e-02    6.790e-05    0.000e+00    2.405e+01    5.342e+01
   4.211e+20    2.714e+04    5.783e-02    9.423e-01    5.765e-02    9.049e-05    0.000e+00    2.402e+01    5.337e+01
   4.211e+20    2.767e+04    6.500e-02    9.351e-01    6.476e-02    1.200e-04    0.000e+00    2.400e+01    5.332e+01
   4.211e+20    2.822e+04    7.288e-02    9.273e-01    7.256e-02    1.583e-04    0.000e+00    2.397e+01    5.328e+01
   4.211e+20    2.878e+04    8.151e-02    9.187e-01    8.110e-02    2.079e-04    0.000e+00    2.394e+01    5.323e+01
   4.211e+20    2.936e+04    9.095e-02    9.093e-01    9.041e-02    2.716e-04    0.000e+00    2.391e+01    5.318e+01
   4.211e+20    2.994e+04    1.012e-01    8.991e-01    1.005e-01    3.531e-04    0.000e+00    2.389e+01    5.312e+01
   4.211e+20    3.053e+04    1.124e-01    8.880e-01    1.115e-01    4.569e-04    0.000e+00    2.386e+01    5.307e+01
   4.211e+20    3.114e+04    1.246e-01    8.760e-01    1.234e-01    5.885e-04    0.000e+00    2.383e+01    5.302e+01
   4.211e+20    3.176e+04    1.376e-01    8.631e-01    1.361e-01    7.545e-04    0.000e+00    2.380e+01    5.296e+01
   4.211e+20    3.239e+04    1.518e-01    8.492e-01    1.498e-01    9.628e-04    0.000e+00    2.377e+01    5.291e+01
   4.211e+20    3.303e+04    1.669e-01    8.343e-01    1.645e-01    1.223e-03    0.000e+00    2.374e+01    5.286e+01
   4.211e+20    3.369e+04    1.831e-01    8.184e-01    1.800e-01    1.547e-03    0.000e+00    2.371e+01    5.280e+01
   4.211e+20    3.435e+04    2.004e-01    8.015e-01    1.965e-01    1.947e-03    0.000e+00    2.367e+01    5.274e+01
   4.211e+20    3.504e+04    2.189e-01    7.836e-01    2.140e-01    2.440e-03    0.000e+00    2.364e+01    5.269e+01
   4.211e+20    3.573e+04    2.384e-01    7.647e-01    2.323e-01    3.045e-03    0.000e+00    2.361e+01    5.263e+01
   4.211e+20    3.644e+04    2.590e-01    7.448e-01    2.515e-01    3.783e-03    0.000e+00    2.358e+01    5.258e+01
   4.211e+20    3.717e+04    2.808e-01    7.239e-01    2.714e-01    4.679e-03    0.000e+00    2.355e+01    5.252e+01
   4.211e+20    3.790e+04    3.036e-01    7.021e-01    2.921e-01    5.763e-03    0.000e+00    2.352e+01    5.247e+01
   4.211e+20    3.866e+04    3.276e-01    6.795e-01    3.134e-01    7.066e-03    0.000e+00    2.349e+01    5.241e+01
   4.211e+20    3.942e+04    3.525e-01    6.561e-01    3.353e-01    8.627e-03    0.000e+00    2.346e+01    5.235e+01
   4.211e+20    4.021e+04    3.785e-01    6.320e-01    3.575e-01    1.049e-02    0.000e+00    2.342e+01    5.230e+01
   4.211e+20    4.100e+04    4.055e-01    6.072e-01    3.801e-01    1.269e-02    0.000e+00    2.339e+01    5.224e+01
   4.211e+20    4.182e+04    4.333e-01    5.820e-01    4.028e-01    1.529e-02    0.000e+00    2.336e+01    5.219e+01
   4.211e+20    4.265e+04    4.621e-01    5.563e-01    4.254e-01    1.835e-02    0.000e+00    2.333e+01    5.214e+01
   4.211e+20    4.350e+04    4.916e-01    5.303e-01    4.478e-01    2.191e-02    0.000e+00    2.330e+01    5.208e+01
   4.211e+20    4.436e+04    5.219e-01    5.041e-01    4.698e-01    2.606e-02    0.000e+00    2.327e+01    5.203e+01
   4.211e+20    4.524e+04    5.529e-01    4.779e-01    4.912e-01    3.084e-02    0.000e+00    2.324e+01    5.198e+01
   4.211e+20    4.614e+04    5.846e-01    4.518e-01    5.119e-01    3.635e-02    0.000e+00    2.321e+01    5.192e+01
   4.211e+20    4.705e+04    6.168e-01    4.258e-01    5.315e-01    4.263e-02    0.000e+00    2.318e+01    5.187e+01
   4.211e+20    4.799e+04    6.495e-01    4.002e-01    5.500e-01    4.978e-02    0.000e+00    2.315e+01    5.182e+01
   4.211e+20    4.894e+04    6.828e-01    3.751e-01    5.671e-01    5.785e-02    0.000e+00    2.312e+01    5.177e+01
   4.211e+20    4.991e+04    7.164e-01    3.505e-01    5.826e-01    6.691e-02    0.000e+00    2.309e+01    5.172e+01
   4.211e+20    5.090e+04    7.505e-01    3.266e-01    5.964e-01    7.703e-02    0.000e+00    2.307e+01    5.167e+01
   4.211e+20    5.191e+04    7.849e-01    3.034e-01    6.083e-01    8.826e-02    0.000e+00    2.304e+01    5.162e+01
   4.211e+20    5.294e+04    8.196e-01    2.811e-01    6.183e-01    1.006e-01    0.000e+00    2.301e+01    5.157e+01
   4.211e+20    5.399e+04    8.545e-01    2.597e-01    6.261e-01    1.142e-01    0.000e+00    2.298e+01    5.152e+01
   4.211e+20    5.507e+04    8.898e-01    2.392e-01    6.318e-01    1.290e-01    0.000e+00    2.295e+01    5.148e+01
   4.211e+20    5.616e+04    9.252e-01    2.198e-01    6.352e-01    1.450e-01    0.000e+00    2.293e+01    5.143e+01
   4.211e+20    5.728e+04    9.608e-01    2.014e-01    6.364e-01    1.622e-01    0.000e+00    2.290e+01    5.139e+01
   4.211e+20    5.841e+04    9.966e-01    1.840e-01    6.354e-01    1.806e-01    0.000e+00    2.287e+01    5.134e+01
   4.211e+20    5.957e+04    1.032e+00    1.677e-01    6.322e-01    2.001e-01    0.000e+00    2.285e+01    5.130e+01
   4.211e+20    6.075e+04    1.068e+00    1.525e-01    6.268e-01    2.207e-01    0.000e+00    2.282e+01    5.125e+01
   4.211e+20    6.196e+04    1.104e+00    1.383e-01    6.194e-01    2.424e-01    0.000e+00    2.280e+01    5.121e+01
   4.211e+20    6.319e+04    1.140e+00    1.251e-01    6.100e-01    2.649e-01    0.000e+00    2.277e+01    5.117e+01
   4.211e+20    6.445e+04    1.176e+00    1.128e-01    5.988e-01    2.883e-01    0.000e+00    2.275e+01    5.113e+01
   4.211e+20    6.572e+04    1.211e+00    1.016e-01    5.860e-01    3.125e-01    0.000e+00    2.273e+01    5.109e+01
   4.211e+20    6.703e+04    1.246e+00    9.121e-02    5.716e-01    3.372e-01    0.000e+00    2.271e+01    5.106e+01
   4.211e+20    6.836e+04    1.281e+00    8.172e-02    5.558e-01    3.624e-01    0.000e+00    2.269e+01    5.102e+01
   4.211e+20    6.972e+04    1.315e+00    7.305e-02    5.389e-01    3.880e-01    0.000e+00    2.267e+01    5.099e+01
   4.211e+20    7.110e+04    1.349e+00    6.515e-02    5.210e-01    4.138e-01    0.000e+00    2.265e+01    5.096e+01
   4.211e+20    7.251e+04    1.382e+00    5.798e-02    5.023e-01    4.397e-01    0.000e+00    2.263e+01    5.093e+01
   4.211e+20    7.395e+04    1.414e+00    5.150e-02    4.830e-01    4.656e-01    0.000e+00    2.262e+01    5.090e+01
